type,yearpublished,minplayers,maxplayers,playingtime,minage,users_rated,average_rating,bayes_average_rating,total_traders,total_wanters,total_wishers,average_weight
1,2013.0,2.0,4.0,20.0,7.0,0,0.0,0.0,0,0,0,0.0
1,2015.0,2.0,4.0,60.0,10.0,0,0.0,0.0,0,1,2,0.0
1,2014.0,4.0,16.0,45.0,18.0,7,4.92857,0.0,3,0,3,0.0
1,2013.0,2.0,6.0,60.0,10.0,0,0.0,0.0,0,0,0,0.0
1,1970.0,2.0,6.0,10.0,4.0,1,2.0,0.0,0,0,0,0.0
2,2013.0,0.0,0.0,0.0,13.0,102,7.83529,5.79231,27,48,111,2.6
1,2015.0,2.0,4.0,60.0,8.0,7,7.21429,0.0,0,2,23,2.0
1,2013.0,2.0,6.0,60.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,4.0,20.0,12.0,2,6.0,0.0,1,0,0,2.0
2,2014.0,1.0,0.0,0.0,0.0,18,8.37778,0.0,0,20,44,0.0
1,2013.0,2.0,99.0,30.0,12.0,1,7.0,0.0,0,0,0,0.0
1,1920.0,2.0,5.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,2.0,30.0,8.0,1,3.0,0.0,0,0,1,0.0
1,2012.0,2.0,5.0,45.0,10.0,2,8.5,0.0,0,1,1,2.0
1,1979.0,2.0,6.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
2,2013.0,1.0,5.0,45.0,10.0,18,7.11111,0.0,12,10,23,3.5
1,2013.0,3.0,8.0,60.0,8.0,7,7.14286,0.0,0,0,0,1.5
1,0.0,3.0,6.0,0.0,0.0,7,5.42857,0.0,1,0,1,2.0
1,2014.0,3.0,6.0,60.0,10.0,0,0.0,0.0,0,0,0,2.0
1,2013.0,2.0,4.0,0.0,4.0,2,6.5,0.0,0,0,1,0.0
2,2013.0,1.0,6.0,30.0,12.0,28,7.39286,0.0,1,29,52,2.25
1,2011.0,2.0,4.0,120.0,8.0,1,7.0,0.0,0,0,0,0.0
1,2010.0,2.0,4.0,0.0,8.0,3,5.66667,0.0,1,0,0,0.0
1,2013.0,3.0,10.0,15.0,4.0,7,5.71429,0.0,0,0,0,1.0
1,2012.0,2.0,2.0,20.0,8.0,0,0.0,0.0,0,0,0,0.0
2,2014.0,2.0,2.0,20.0,8.0,0,0.0,0.0,0,0,2,0.0
2,2013.0,3.0,5.0,70.0,10.0,55,6.85363,5.6008,16,12,18,2.0
2,2013.0,3.0,5.0,70.0,10.0,53,6.79339,5.58956,18,11,18,2.0
1,2013.0,2.0,8.0,20.0,6.0,6,6.08333,0.0,0,0,6,1.0
1,2013.0,2.0,2.0,90.0,12.0,8,6.65,0.0,1,4,5,2.0
1,2013.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,4.0,15.0,13.0,6,8.0,0.0,1,0,0,3.0
1,2013.0,2.0,4.0,30.0,6.0,20,6.4025,0.0,1,7,16,0.0
1,2013.0,2.0,4.0,20.0,5.0,14,4.35714,0.0,1,0,6,1.0
2,2013.0,1.0,4.0,60.0,14.0,1,7.5,0.0,1,0,2,0.0
2,2013.0,1.0,4.0,90.0,14.0,1,7.5,0.0,1,0,2,0.0
1,0.0,2.0,2.0,30.0,0.0,1,6.0,0.0,0,0,0,0.0
1,2013.0,1.0,2.0,20.0,13.0,5,6.4,0.0,0,0,1,1.0
1,2003.0,2.0,4.0,30.0,10.0,1,4.0,0.0,0,0,2,0.0
1,2013.0,1.0,1.0,60.0,0.0,9,7.16667,0.0,0,5,23,2.0
1,2013.0,2.0,4.0,5.0,8.0,5,8.1,0.0,0,0,4,2.0
1,2013.0,1.0,1.0,30.0,5.0,2,3.25,0.0,0,0,2,0.0
2,2013.0,2.0,6.0,90.0,14.0,114,7.6886,5.79729,15,131,209,2.8333
1,1998.0,3.0,16.0,0.0,8.0,1,6.0,0.0,0,0,0,0.0
1,2013.0,3.0,6.0,20.0,8.0,0,0.0,0.0,0,0,1,0.0
1,0.0,2.0,4.0,15.0,12.0,16,5.21875,0.0,5,0,9,1.3333
1,2013.0,2.0,6.0,90.0,13.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,6.0,90.0,13.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,6.0,15.0,6.0,0,0.0,0.0,0,0,1,0.0
2,2013.0,2.0,5.0,0.0,0.0,65,6.99308,5.61418,47,4,5,1.8
2,2013.0,2.0,0.0,0.0,0.0,68,7.07868,5.62774,42,3,4,1.6
2,2013.0,2.0,0.0,0.0,0.0,60,6.75583,5.59118,41,3,6,1.6
2,2013.0,2.0,0.0,0.0,0.0,66,7.13939,5.62925,48,3,5,1.6
2,2013.0,2.0,0.0,0.0,0.0,55,7.00091,5.59568,30,4,4,2.0
1,1986.0,2.0,0.0,0.0,6.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,5.0,20.0,8.0,15,6.1,0.0,2,1,4,1.0
1,2013.0,2.0,4.0,60.0,12.0,1,6.0,0.0,0,0,14,0.0
2,2014.0,2.0,4.0,45.0,14.0,64,7.27109,5.65033,5,9,17,2.6667
1,2009.0,2.0,6.0,0.0,8.0,0,0.0,0.0,0,0,0,0.0
1,1979.0,2.0,4.0,60.0,12.0,1,2.0,0.0,0,0,0,0.0
1,2013.0,2.0,4.0,0.0,3.0,7,4.92857,0.0,0,0,0,1.0
1,2013.0,2.0,6.0,45.0,12.0,0,0.0,0.0,0,0,1,0.0
1,2013.0,1.0,1.0,10.0,8.0,2,3.0,0.0,0,0,3,0.0
1,0.0,2.0,6.0,30.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,6.0,20.0,12.0,0,0.0,0.0,0,0,0,0.0
1,1989.0,2.0,4.0,0.0,6.0,0,0.0,0.0,0,0,0,0.0
2,2013.0,4.0,30.0,30.0,17.0,34,6.76471,5.55479,8,24,40,1.0
1,2013.0,3.0,8.0,30.0,12.0,22,6.22273,0.0,3,1,11,0.0
1,2012.0,2.0,0.0,0.0,0.0,1,7.5,0.0,0,0,2,4.0
1,2013.0,2.0,0.0,30.0,0.0,6,6.83333,0.0,0,1,1,3.0
1,0.0,2.0,4.0,20.0,0.0,25,7.108,0.0,2,6,31,1.0
1,2013.0,2.0,5.0,30.0,10.0,19,6.02632,0.0,1,1,8,2.0
2,2014.0,2.0,5.0,120.0,14.0,197,7.90406,6.03845,5,72,210,2.2
2,2013.0,3.0,6.0,120.0,10.0,67,6.89925,5.60503,4,6,27,2.0
1,2013.0,2.0,4.0,30.0,12.0,4,6.375,0.0,0,2,5,0.0
1,2013.0,2.0,2.0,20.0,7.0,3,6.66667,0.0,0,0,0,3.0
1,2013.0,2.0,4.0,30.0,8.0,16,5.8125,0.0,1,4,5,1.4
1,2013.0,2.0,2.0,15.0,6.0,1,5.0,0.0,0,0,0,0.0
1,2013.0,2.0,2.0,20.0,8.0,2,7.5,0.0,0,0,1,0.0
1,2013.0,2.0,2.0,10.0,8.0,2,7.0,0.0,0,0,0,0.0
1,2013.0,2.0,4.0,120.0,12.0,0,0.0,0.0,0,0,0,0.0
2,1991.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2015.0,2.0,5.0,0.0,0.0,0,0.0,0.0,0,0,2,0.0
1,2013.0,2.0,4.0,45.0,12.0,4,7.025,0.0,0,0,0,0.0
2,2013.0,2.0,4.0,90.0,12.0,1,10.0,0.0,0,7,7,0.0
1,0.0,2.0,2.0,0.0,5.0,0,0.0,0.0,0,0,0,0.0
1,2006.0,0.0,3.0,45.0,9.0,1,8.0,0.0,0,0,0,2.0
1,2001.0,2.0,2.0,5.0,8.0,2,6.0,0.0,0,0,0,0.0
2,2013.0,2.0,5.0,60.0,10.0,55,6.84745,5.60171,17,86,157,2.0
2,2013.0,2.0,6.0,60.0,10.0,9,6.5,0.0,13,27,32,0.0
2,2013.0,2.0,5.0,45.0,8.0,10,6.59,0.0,21,30,40,0.0
1,1838.0,2.0,10.0,5.0,0.0,1,2.0,0.0,0,0,1,0.0
1,0.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
2,2012.0,1.0,4.0,90.0,13.0,29,7.63276,0.0,7,20,22,2.5
1,1989.0,2.0,7.0,30.0,10.0,0,0.0,0.0,0,0,0,0.0
2,2013.0,2.0,4.0,30.0,6.0,26,6.94231,0.0,1,9,32,2.0
1,2013.0,3.0,10.0,30.0,8.0,22,6.74091,0.0,0,2,11,1.3333
1,0.0,0.0,3.0,39.0,10.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,4.0,10.0,4.0,1,7.7,0.0,0,0,0,0.0
1,0.0,0.0,4.0,0.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,3.0,6.0,0.0,0.0,0,0.0,0.0,0,15,65,0.0
1,2013.0,2.0,2.0,5.0,0.0,3,6.66667,0.0,0,2,1,1.0
2,2013.0,2.0,6.0,120.0,13.0,321,8.05514,6.30523,5,91,278,3.125
2,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,6.0,10.0,6.0,0,0.0,0.0,0,0,0,0.0
2,2013.0,2.0,99.0,30.0,14.0,75,8.03933,5.74632,7,17,43,2.0
2,2014.0,2.0,4.0,0.0,14.0,25,7.52,0.0,2,10,8,3.0
2,2013.0,2.0,0.0,30.0,14.0,54,7.62407,5.65248,6,13,28,2.0
2,2012.0,2.0,4.0,45.0,10.0,13,7.39231,0.0,2,14,12,2.0
2,2013.0,2.0,0.0,30.0,14.0,64,7.59766,5.67483,5,17,29,1.6667
1,2010.0,2.0,4.0,0.0,5.0,2,3.0,0.0,0,0,0,1.0
1,2014.0,1.0,2.0,30.0,13.0,0,0.0,0.0,0,0,1,0.0
2,2013.0,3.0,3.0,20.0,8.0,5,7.5,0.0,0,2,2,3.0
2,2013.0,2.0,99.0,30.0,14.0,49,6.8551,5.59461,6,18,25,1.6667
1,2016.0,2.0,2.0,15.0,8.0,2,8.5,0.0,1,1,4,2.0
2,2013.0,2.0,5.0,120.0,14.0,121,7.83884,5.80178,13,48,131,3.0
1,2014.0,2.0,6.0,90.0,10.0,9,5.61111,0.0,5,1,5,1.5
2,2014.0,2.0,7.0,90.0,13.0,1,9.0,0.0,0,6,7,0.0
2,2014.0,1.0,6.0,0.0,13.0,11,7.31818,0.0,11,16,34,0.0
2,2014.0,1.0,6.0,0.0,13.0,10,7.35,0.0,9,19,34,0.0
1,2015.0,1.0,5.0,30.0,10.0,0,0.0,0.0,0,1,9,0.0
1,2012.0,2.0,6.0,30.0,7.0,6,4.0,0.0,0,1,1,0.0
1,2014.0,2.0,8.0,30.0,10.0,0,0.0,0.0,0,3,5,0.0
1,1992.0,2.0,20.0,120.0,8.0,4,8.75,0.0,0,0,0,2.0
1,2013.0,2.0,6.0,60.0,6.0,0,0.0,0.0,0,0,1,0.0
1,1975.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
1,2013.0,2.0,4.0,0.0,6.0,10,6.08,0.0,0,2,13,1.0
1,2013.0,1.0,6.0,20.0,8.0,5,7.5,0.0,1,5,13,0.0
1,2013.0,2.0,15.0,20.0,12.0,7,7.28571,0.0,0,1,4,1.0
1,1989.0,2.0,4.0,5.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2011.0,2.0,4.0,20.0,7.0,0,0.0,0.0,0,0,0,0.0
1,1950.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,5.0,60.0,12.0,0,0.0,0.0,0,0,0,0.0
1,1930.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
2,2013.0,1.0,4.0,45.0,10.0,48,8.03125,5.6604,6,54,75,2.6667
1,2013.0,1.0,2.0,480.0,12.0,1,6.5,0.0,0,0,0,0.0
1,2016.0,2.0,6.0,45.0,10.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,3.0,4.0,480.0,12.0,5,6.14,0.0,0,2,1,0.0
2,2014.0,2.0,2.0,30.0,13.0,36,8.04167,5.62346,3,19,31,2.8333
2,2013.0,2.0,5.0,75.0,10.0,29,7.77586,0.0,3,3,9,2.0
1,2014.0,2.0,6.0,90.0,12.0,19,6.39474,0.0,1,9,25,3.0
2,2014.0,1.0,2.0,60.0,13.0,102,8.36275,5.8485,3,95,206,3.0
1,0.0,2.0,10.0,20.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,8.0,30.0,7.0,3,6.16667,0.0,0,0,0,0.0
1,2009.0,2.0,10.0,20.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,2.0,30.0,12.0,7,7.92857,0.0,0,1,5,2.5
2,2013.0,1.0,4.0,120.0,13.0,738,7.66695,6.58543,28,51,181,2.5333
1,2013.0,2.0,6.0,30.0,12.0,0,0.0,0.0,0,0,2,0.0
2,2014.0,2.0,2.0,60.0,14.0,270,8.53537,6.31159,15,62,139,3.4706
1,2013.0,2.0,4.0,75.0,12.0,7,6.92857,0.0,0,1,4,2.6667
1,1898.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
1,2010.0,2.0,0.0,10.0,6.0,1,4.0,0.0,0,0,0,0.0
1,1978.0,2.0,99.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1978.0,1.0,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1978.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
2,2011.0,2.0,2.0,15.0,7.0,0,0.0,0.0,0,0,0,0.0
2,2011.0,2.0,2.0,15.0,7.0,0,0.0,0.0,0,0,0,0.0
1,1974.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1973.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1974.0,2.0,4.0,0.0,0.0,2,5.75,0.0,0,0,2,2.0
2,2013.0,4.0,30.0,30.0,17.0,49,6.36327,5.55267,1,34,67,1.3333
1,2013.0,2.0,2.0,15.0,5.0,2,8.0,0.0,0,0,0,0.0
2,2013.0,2.0,4.0,0.0,12.0,20,7.235,0.0,6,4,8,2.5
1,2013.0,2.0,4.0,20.0,6.0,13,5.76923,0.0,0,0,1,2.0
1,2013.0,2.0,4.0,2.0,6.0,3,6.91667,0.0,0,1,6,0.0
1,2013.0,2.0,5.0,40.0,8.0,12,8.25,0.0,2,4,14,0.0
1,2013.0,2.0,4.0,5.0,8.0,0,0.0,0.0,0,0,0,0.0
1,1976.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1976.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
2,2013.0,2.0,4.0,0.0,0.0,2,9.0,0.0,2,5,5,0.0
2,2015.0,2.0,4.0,60.0,12.0,9,8.11111,0.0,7,4,10,3.0
1,2012.0,2.0,2.0,40.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2012.0,2.0,2.0,0.0,0.0,3,5.5,0.0,1,0,3,2.6667
1,1890.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
2,2013.0,2.0,4.0,20.0,10.0,7,7.28571,0.0,3,2,2,1.0
2,2013.0,2.0,4.0,20.0,10.0,8,7.4375,0.0,4,2,2,1.0
1,2013.0,2.0,4.0,90.0,0.0,2,8.0,0.0,0,1,2,0.0
1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,4.0,35.0,14.0,24,6.37917,0.0,8,1,12,2.0
1,2013.0,2.0,4.0,10.0,5.0,0,0.0,0.0,0,0,1,2.0
2,2013.0,2.0,5.0,30.0,13.0,216,6.97454,5.85686,34,12,35,1.1429
1,2013.0,2.0,2.0,0.0,0.0,1,5.55,0.0,0,0,0,0.0
1,0.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,5.0,90.0,10.0,1,7.0,0.0,0,1,3,3.0
1,1993.0,4.0,16.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,1.0,6.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,0.0,12.0,0,0.0,0.0,0,0,0,0.0
1,1992.0,2.0,4.0,20.0,4.0,1,6.0,0.0,0,0,0,0.0
1,1979.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,5.0,30.0,12.0,0,0.0,0.0,0,0,1,0.0
1,1979.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1980.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1981.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1981.0,2.0,2.0,5.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,6.0,10.0,8.0,4,7.625,0.0,0,0,0,1.0
1,1982.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1982.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1982.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1983.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
1,1983.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1983.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1984.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,2.0,25.0,10.0,1,8.0,0.0,0,0,0,0.0
1,1984.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1984.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1985.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1987.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1994.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1995.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,5.0,90.0,10.0,3,8.0,0.0,1,1,2,3.0
1,0.0,1.0,6.0,90.0,13.0,0,0.0,0.0,0,0,2,0.0
1,2014.0,2.0,4.0,30.0,10.0,13,8.65769,0.0,0,16,98,3.0
1,2013.0,2.0,5.0,45.0,10.0,3,5.0,0.0,0,0,1,0.0
1,2013.0,2.0,6.0,30.0,8.0,4,4.75,0.0,0,3,5,1.5
1,2013.0,2.0,4.0,20.0,5.0,0,0.0,0.0,0,0,1,0.0
1,2013.0,2.0,6.0,60.0,6.0,1,7.0,0.0,0,0,2,0.0
1,2013.0,4.0,40.0,30.0,17.0,8,5.5625,0.0,0,0,3,0.0
2,2008.0,3.0,8.0,45.0,10.0,38,7.35395,5.58649,4,0,5,1.5
1,2013.0,2.0,4.0,120.0,12.0,25,8.092,0.0,1,20,41,2.625
1,2012.0,1.0,2.0,0.0,0.0,4,7.375,0.0,1,4,4,2.5
1,2011.0,2.0,4.0,10.0,6.0,1,7.0,0.0,0,0,0,0.0
1,0.0,2.0,8.0,15.0,10.0,0,0.0,0.0,0,1,1,0.0
1,2013.0,3.0,5.0,0.0,10.0,28,6.38214,0.0,3,6,35,0.0
2,2013.0,2.0,6.0,120.0,12.0,142,6.97085,5.74157,92,21,61,3.1
1,2013.0,2.0,4.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,4.0,60.0,12.0,1,8.5,0.0,0,0,1,0.0
2,2013.0,2.0,5.0,60.0,8.0,938,7.52117,6.66092,10,165,502,2.1538
1,2013.0,1.0,6.0,30.0,8.0,9,6.52778,0.0,2,0,0,0.0
1,2013.0,2.0,6.0,10.0,5.0,4,6.75,0.0,0,0,0,0.0
1,2013.0,2.0,8.0,25.0,8.0,4,6.5,0.0,0,0,0,0.0
1,2013.0,3.0,6.0,30.0,10.0,18,6.25556,0.0,3,1,4,1.0
1,1995.0,2.0,4.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
1,2013.0,2.0,3.0,10.0,8.0,0,0.0,0.0,0,0,0,0.0
2,2014.0,2.0,2.0,60.0,10.0,76,8.23026,5.75314,10,22,38,2.8
1,1930.0,0.0,6.0,0.0,0.0,1,6.0,0.0,0,0,0,0.0
1,2013.0,2.0,2.0,15.0,8.0,2,8.55,0.0,0,0,2,2.0
1,2013.0,1.0,1.0,15.0,10.0,12,6.91667,0.0,0,1,15,2.0
1,0.0,1.0,4.0,60.0,10.0,2,6.75,0.0,0,0,3,0.0
1,2013.0,4.0,6.0,0.0,13.0,5,3.9,0.0,0,0,1,0.0
1,1972.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1972.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1972.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1972.0,2.0,2.0,0.0,0.0,1,4.0,0.0,0,0,1,0.0
1,1974.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2014.0,1.0,1.0,60.0,0.0,23,7.76304,0.0,0,20,69,2.3333
2,1975.0,1.0,7.0,60.0,8.0,1,8.0,0.0,0,1,0,0.0
1,2013.0,2.0,4.0,15.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,3.0,5.0,60.0,14.0,5,4.2,0.0,0,0,0,0.0
1,1990.0,2.0,8.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,10.0,120.0,12.0,1,5.75,0.0,0,0,0,0.0
1,2013.0,2.0,6.0,0.0,13.0,17,5.32353,0.0,3,3,10,0.0
1,2013.0,2.0,4.0,60.0,10.0,7,9.07143,0.0,0,0,1,2.5
1,2013.0,2.0,6.0,10.0,0.0,12,6.1,0.0,0,0,1,1.0
1,2013.0,2.0,4.0,30.0,7.0,24,6.2,0.0,2,0,9,0.0
1,2013.0,2.0,2.0,120.0,13.0,23,7.56522,0.0,10,12,26,2.6667
1,1974.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
2,2013.0,3.0,6.0,50.0,10.0,12,7.025,0.0,18,3,4,2.5
1,1978.0,2.0,5.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1981.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
2,1998.0,1.0,12.0,300.0,10.0,3,8.83333,0.0,0,6,15,4.0
2,2013.0,1.0,2.0,60.0,12.0,4,7.0,0.0,0,16,34,0.0
1,2013.0,3.0,6.0,30.0,12.0,18,6.52778,0.0,3,0,5,2.0
1,0.0,2.0,5.0,120.0,12.0,0,0.0,0.0,0,2,9,0.0
1,2014.0,2.0,6.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
1,1925.0,0.0,6.0,0.0,0.0,1,9.0,0.0,0,0,0,0.0
1,2014.0,2.0,6.0,20.0,13.0,5,7.12,0.0,0,0,2,0.0
1,2011.0,2.0,4.0,30.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2011.0,1.0,6.0,20.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,4.0,15.0,13.0,3,5.0,0.0,1,0,0,0.0
1,2014.0,2.0,8.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,1.0,1.0,30.0,14.0,0,0.0,0.0,0,0,4,0.0
1,2013.0,4.0,6.0,15.0,21.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,2.0,36.0,120.0,12.0,0,0.0,0.0,0,1,1,0.0
1,2013.0,1.0,0.0,90.0,8.0,0,0.0,0.0,0,0,0,0.0
2,2014.0,2.0,4.0,60.0,14.0,507,7.9629,6.51204,22,136,384,2.5185
1,0.0,2.0,2.0,5.0,4.0,6,2.83333,0.0,0,0,0,1.0
2,2013.0,3.0,8.0,20.0,8.0,30,5.38333,5.49714,16,0,2,1.0
1,2013.0,2.0,2.0,120.0,12.0,8,7.0625,0.0,0,1,4,0.0
1,0.0,2.0,4.0,0.0,0.0,1,6.0,0.0,1,0,0,0.0
1,2013.0,2.0,2.0,120.0,12.0,10,7.05,0.0,1,4,4,0.0
2,2013.0,2.0,7.0,15.0,5.0,1,7.0,0.0,0,1,1,0.0
1,1983.0,2.0,4.0,60.0,10.0,1,6.0,0.0,0,0,0,0.0
1,2014.0,2.0,4.0,45.0,13.0,20,7.455,0.0,2,1,9,3.0
1,2013.0,2.0,6.0,120.0,12.0,3,9.33333,0.0,0,0,1,0.0
1,2003.0,1.0,1.0,20.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2014.0,2.0,4.0,40.0,12.0,4,8.0,0.0,0,0,3,0.0
1,2013.0,2.0,2.0,30.0,7.0,1,4.0,0.0,0,0,0,0.0
1,2012.0,2.0,0.0,0.0,0.0,18,8.47222,0.0,0,0,3,2.3333
1,2013.0,2.0,99.0,15.0,18.0,1,8.0,0.0,0,0,0,1.0
1,0.0,2.0,2.0,40.0,10.0,0,0.0,0.0,0,0,0,0.0
1,0.0,3.0,4.0,120.0,18.0,24,6.62792,0.0,0,0,4,1.6667
1,2013.0,2.0,6.0,120.0,10.0,3,9.0,0.0,0,0,2,3.0
1,2013.0,2.0,6.0,120.0,14.0,26,9.29485,0.0,0,13,17,3.75
1,2013.0,1.0,12.0,20.0,8.0,23,6.44783,0.0,1,0,3,2.0
1,1984.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
1,2013.0,2.0,4.0,60.0,8.0,2,7.5,0.0,0,1,1,2.0
1,1959.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1988.0,2.0,6.0,0.0,0.0,1,4.0,0.0,0,0,0,0.0
1,2012.0,3.0,7.0,60.0,16.0,1,1.0,0.0,0,0,0,0.0
1,2013.0,2.0,6.0,45.0,8.0,14,6.10714,0.0,4,0,1,2.0
1,2013.0,2.0,2.0,30.0,8.0,1,6.0,0.0,0,0,0,0.0
1,2013.0,2.0,2.0,30.0,10.0,0,0.0,0.0,0,0,2,0.0
1,2013.0,2.0,6.0,60.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2013.0,1.0,4.0,30.0,8.0,1,8.0,0.0,0,0,3,0.0
1,2008.0,2.0,5.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
2,2014.0,2.0,4.0,30.0,14.0,528,8.23684,6.65687,21,139,291,2.3636
1,2013.0,2.0,4.0,30.0,8.0,17,6.08235,0.0,2,0,5,0.0
1,2016.0,3.0,5.0,0.0,0.0,14,7.69643,0.0,0,231,1518,2.8
1,2013.0,2.0,6.0,30.0,16.0,0,0.0,0.0,0,0,1,0.0
1,2013.0,2.0,2.0,15.0,8.0,1,5.0,0.0,0,0,1,0.0
1,2013.0,2.0,4.0,0.0,6.0,6,4.96667,0.0,1,2,6,1.0
1,2013.0,2.0,4.0,45.0,8.0,8,7.1875,0.0,0,1,11,1.0
1,2013.0,3.0,8.0,30.0,8.0,20,5.05,0.0,0,0,1,1.0
2,2013.0,2.0,2.0,0.0,0.0,6,6.16667,0.0,1,3,3,3.5
1,2013.0,7.0,24.0,15.0,10.0,9,7.22222,0.0,7,0,3,0.0
1,2013.0,7.0,24.0,15.0,10.0,14,7.08571,0.0,8,1,4,0.0
1,2015.0,2.0,6.0,45.0,10.0,12,6.84333,0.0,0,4,33,1.0
1,2012.0,2.0,5.0,10.0,3.0,0,0.0,0.0,0,0,0,0.0
1,2012.0,2.0,2.0,5.0,3.0,1,5.0,0.0,0,0,0,0.0
